,Unnamed: 0,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,chunked
2416,2416,1,2,1,1,19.1513333333,2,1500.0,0,7f0d90bb0d39ab00cb35af171a676acd,0
2417,2417,0,0,2,1,24.0105333333,2,50.0,2,491303aeafc1ee6e5210d537cc310395,0
2418,2418,0,0,2,1,0.0,7,75.0,0,bdc135e5098e2dff1ba6196b8f536065,0
2419,2419,1,2,2,-1,18.5616166667,2,5.0,0,73f7cfadf2c5e269c5ed77788a4b1427,0
2420,2420,-1,0,2,1,0.0,2,5000.0,0,4001484618dd6a5cc7990d227db02ffd,0
2421,2421,0,1,2,1,5.99543333333,2,10.0,0,7a120fb746358323cc350737d1affeb3,1
2422,2422,1,1,2,-1,26.3836666667,2,75.0,1,f640309b9f45259acf20bc657a9c8a12,0
2423,2423,0,1,1,1,1.44513333333,2,50.0,0,e303a31d2cf43873773fb48148fce886,1
2424,2424,1,1,1,1,9.2872,2,20.0,1,9eea783c123b45369e4977e8d60058e0,1
2425,2425,0,1,1,1,18.5505666667,2,10.0,1,80b56aa3f6e5a09715eff368f930dd55,1
2426,2426,0,1,1,1,11.620816666700001,2,50.0,0,1602e7cc8175aa43a62c0eb67b9c1c5c,0
2427,2427,0,1,1,1,56.10345,2,200.0,2,4d1bb63cdc175e7ed42f8443507d6a9e,0
2428,2428,0,0,2,-1,0.0,2,250.0,1,ad1ca1e9aad7a1d96280923561e9cd88,0
2429,2429,1,1,0,1,9.92483333333,2,100.0,2,43c4a622c63735fa9daa1cca892a2bf3,0
2430,2430,0,1,2,1,22.855833333299998,2,8.0,1,198d9b28abbd28bb1e96535599e34012,1
2431,2431,1,3,2,-1,19.5582333333,2,100.0,0,d24ef1f67de38de40251eddfd21ff8ee,1
2432,2432,0,1,2,1,17.9123166667,2,0.01,2,6a5ff0b7c6ab566b9aedec824f209ea6,1
2433,2433,0,0,2,0,68.3332166667,2,10.0,0,30bd0497fefe3904ca0bf902033f6e2b,1
2434,2434,1,0,2,1,40.3922333333,2,13.65,0,cc0d0ca113b752abd429447b94d565b6,1
2435,2435,0,1,1,1,7.74795,5,500.0,0,a77b0152978f8591ed2fea5eb5a5d0cb,0
2436,2436,0,0,2,-1,18.25975,2,5.0,1,d3c66b4f4e08daec8a1e80c7890aa116,1
2437,2437,1,1,2,-1,28.3508333333,2,7.0,2,16f820b24c1bba6ea52a900478790e33,0
2438,2438,1,2,2,1,0.0,2,100.0,1,afaaadf7b7ccdce1f79eb554fead7ef5,0
2439,2439,1,1,1,1,13.946316666700001,2,600.0,0,0caa0aca8c33cfca1f451eccaf0d8587,0
2440,2440,1,1,2,1,0.0,2,10000.0,2,0d55f89a4ffa96057995f0642c84008e,0
2441,2441,0,1,1,1,11.192616666700001,2,100.0,0,81ac3764bdae8cfb70a8f956957590e1,0
2442,2442,1,2,1,1,6.07251666667,2,5000.0,2,29ee05f6623e37fcc93b7a6f1b6e9590,0
2443,2443,0,1,2,0,59.7169166667,2,100.0,0,c4fa3c7cce859d26710224815b8f378b,0
2444,2444,1,1,2,1,28.5122,2,300.0,0,885545f0c56482879b9358b9a6026ba2,0
2445,2445,1,0,2,1,15.5225833333,2,500.0,1,2b9d1cd37ad9a8f23a7981dd740403f3,0
2446,2446,1,1,2,0,12.9283,2,200.0,2,8e29116117ced5c268af11ccaa41d500,0
2447,2447,0,0,2,-1,18.7777666667,2,10.0,2,1bf0390aedf435430f26c81bb2e130ff,0
2448,2448,1,0,2,1,0.0,2,500.0,2,f20ba04b3c276c78f7ef4e21e3cee689,0
2449,2449,1,0,1,1,39.2301,7,1.0,2,57f629bc5e5a3b486a0ced47218c462d,0
2450,2450,1,0,2,-1,7.251283333330001,2,100.0,0,2f2bf59fc887b94ea73e7550a247be93,0
2451,2451,0,0,1,1,9.38356666667,2,50.0,2,beb83618571b0b019cbfd98f005d0c24,1
2452,2452,0,0,2,1,45.0022333333,2,500.0,0,c0125a3bdad3ebfe4e2aba9b168501ca,0
2453,2453,1,1,2,1,11.8107333333,7,50.0,0,79b8516f7fcc4a03ec29ab74b21a7524,1
2454,2454,0,1,2,0,69.2930166667,5,2500.0,0,862a7b77ddea340c78cea139bf621256,0
2455,2455,1,1,2,1,0.0,2,10.0,0,478f83975d5ab45210e9185e98d3c7bd,1
2456,2456,1,1,2,0,0.0,5,250.0,0,e19595f2e5a662aebeba6c08dd896935,0
2457,2457,0,1,2,-1,13.9451333333,2,25.0,1,49d36b63ca7e65c2253c29c22df0067e,1
2458,2458,0,1,2,-1,81.1481833333,2,10.0,0,b6fa7472cf4549fdd3e88c5f609febe2,0
2459,2459,-1,0,0,1,6.883166666669999,2,20.0,0,24bb075a075c0c4d26322507233789d0,0
2460,2460,1,2,2,-1,95.8651333333,2,400.0,1,c8930de8b1648cea4da57a4888c79201,0
2461,2461,1,1,2,1,20.0803666667,2,30.0,2,e21b5e15ef9a22b44c9e64393e8150b6,0
2462,2462,0,0,1,1,5.34426666667,2,15.0,0,b46881c4615d5c8f891ffa3f51e900a3,1
2463,2463,1,1,2,1,0.0,2,1000.0,0,26275210b71a64beca8b72409948d55e,0
2464,2464,1,1,1,1,10.0424666667,2,10.0,1,2276ccc2abc32f5a6473a9f1240fb219,1
2465,2465,1,1,1,1,25.3852,2,50.0,0,2aa1ca6ba3b0d5b19e6b7ee8305d9624,1
2466,2466,1,1,2,1,0.0,7,500.0,2,a0edcc55a7acca9869a5ce1aa737893d,1
2467,2467,1,0,1,1,37.4880333333,5,100.0,2,0bcd7514460c518394a47f095d9413a0,0
2468,2468,1,1,1,0,39.4826833333,2,520.0,0,6dc9a22f343bea62267605d1bf08c32c,0
2469,2469,1,1,2,-1,13.287033333299998,2,50.0,2,a797fff2fb1dbee743c71522d32102b4,1
2470,2470,1,1,0,1,6.01155,2,1000.0,0,695d9bf8ff73dedc2e7c10bff51892ec,0
2471,2471,0,0,2,-1,16.6801333333,2,20.0,0,8c32a37f842b430aae2915c45a7a2b5e,0
2472,2472,0,0,0,1,2.29418333333,2,100.0,0,37af0b11e4149219993502b8e12ab238,0
2473,2473,1,0,2,-1,90.5315166667,2,200.0,2,8684c486411a3d1b2635d9a79ae996a6,0
2474,2474,0,0,1,1,13.56685,2,0.0,0,29e29b170d4844397590e511100e1457,1
2475,2475,0,0,2,-1,1.03523333333,2,50.0,2,a27bd7ddbbda61b4687f83c8a80e4134,0
2476,2476,1,1,2,-1,0.0,2,1000.0,2,fc361ff570150d8e2e4f9e6bd0011048,0
2477,2477,1,2,2,1,29.8385333333,2,1.0,1,ed9babfb0b3e043c92d63ea0ea939dda,0
2478,2478,0,2,2,-1,2.95386666667,2,200.0,0,dcad234e3b574ae0da9748e3ace657f2,0
2479,2479,1,0,2,-1,18.76895,2,250.0,0,4e438ff7accdadf6432ac91a129fd338,0
2480,2480,1,1,2,1,0.0,2,100.0,2,57b95d40df556c915394966709089b91,1
2481,2481,0,1,1,1,1.62071666667,8,200.0,0,cd9eff536ba70145ff65530b0ee4acaf,0
2482,2482,1,0,1,0,18.1946666667,2,200.0,0,735163b197cd88e7d08e6b5951a7bbf7,0
2483,2483,0,2,1,1,12.9791,2,2000.0,0,a46ce7457a74c2960bb1b2d00c58366a,0
2484,2484,1,2,1,0,34.07775,2,100.0,2,d10c322e5c6bab1541b1d77efdc88988,0
2485,2485,0,1,2,1,0.0,2,500.0,2,90f62baea02c02509379130acf4b5e64,0
2486,2486,1,0,2,-1,10.22625,7,10.0,2,d457b082e2a0cf03f29914cd8d793f56,1
2487,2487,0,2,0,1,108.19345,2,500.0,0,3ae0d39e762674af7c22d7098ad7acb9,0
2488,2488,1,0,2,-1,5.76676666667,2,10.0,2,acd2d50e1b0a67d5e26867d181363225,0
2489,2489,1,1,2,1,20.18445,2,50.0,0,8ee95007509e757d0e38ff3916c183c2,1
2490,2490,1,1,2,-1,9.9654,2,500.0,2,8df457f7789084dacceba70a4bc3d36c,0
2491,2491,1,2,1,1,5.952216666669999,2,5.0,2,704ffd62330690450b76fcb0c0ea642a,1
2492,2492,1,1,2,0,77.2527666667,2,100.0,0,72cc2548ddbe2ea10dbbed614e76708c,0
2493,2493,1,1,2,1,0.0,5,1100.0,0,982c840a525367fddca1b935e3cbb3f2,0
2494,2494,1,2,2,-1,4.69695,2,340.0,2,12dbcfd8eaae5e8993001dec70bcc4a3,0
2495,2495,1,1,2,1,0.0,5,200.0,2,0ec9d84963ea07b9f617076f56babd7c,1
2496,2496,1,1,2,-1,10.677533333300001,3,100.0,2,a5fa9fb79d636cbec193b0e3593e8389,1
2497,2497,1,1,1,0,18.0435,2,500.0,1,30a43e512ab4abb0a556691042df176a,0
2498,2498,0,0,2,-1,8.41516666667,2,100.0,0,9c22289dfe2ffc5a910a0bb8aa0a272d,0
2499,2499,1,2,2,-1,151.296233333,2,2500.0,1,abf8f9555739657e944ce472d378f753,0
2500,2500,1,0,2,1,17.6699,2,201.0,1,55e8d08391df91b4ea59269ffa7d3220,0
2501,2501,1,1,2,1,0.0,5,50.0,1,c703e2eb725ca1cd2f52f1eb9632219d,0
2502,2502,1,0,2,1,22.2312666667,2,50.0,0,2a45c015eb6f50dff2befe2876f5f0de,1
2503,2503,1,1,2,1,14.0604666667,2,80.0,2,08ad270d9a2a126e84fae72069fd104f,0
2504,2504,0,1,2,1,0.0,7,250.0,0,b4aa0de888a23447f6af6da3531c959f,0
2505,2505,1,0,2,-1,7.18985,2,70.0,2,d5d50d3c966db18d9cc02be6b8fbf18a,1
2506,2506,0,0,2,-1,23.256083333299998,2,500.0,0,53a49d36b96159849951a604e6848e75,0
2507,2507,0,1,1,1,23.1127,5,2000.0,0,3661c6ca8bd3c3c59befc9e4d5165a35,0
2508,2508,1,1,2,-1,51.973283333299996,2,500.0,0,7b8a7ed2f55350e91d567000cfffae90,0
2509,2509,1,1,2,1,4.82006666667,2,130.66,0,45d7a9c0cf5d7de447cc7df5eb7fa50e,1
2510,2510,0,1,1,1,27.2156833333,2,50.0,0,6aa805d084c43fcb5869aa635f4de762,1
2511,2511,0,0,2,-1,27.3143666667,2,250.0,0,4b02a2986faf394a8972511793f34cb0,0
2512,2512,1,1,2,1,0.0,5,300.0,2,785093d84149ded7bbb08b8dfd39d3d7,0
2513,2513,1,2,2,1,2.26898333333,2,1000.0,0,80877ba5510e09c0f377f52ce39f6379,0
2514,2514,0,0,2,1,0.0,5,30.0,0,a630b656d86d5af2a27b08a45810efd3,0
2515,2515,1,2,2,1,9.44943333333,2,800.0,2,9486325da353d9881c8c93692bdf7a35,0
2516,2516,1,2,2,0,42.5383,2,200.0,0,728afdf5085bb7686e71f4808681ed5a,0
2517,2517,1,0,2,-1,31.44445,7,20.0,2,2ba2f939bb0bfa47658b71cc32eb8b70,1
2518,2518,1,1,2,1,0.0,2,400.0,0,2186b88d256fdf6004023de229b94e79,0
2519,2519,1,1,2,1,0.0,2,300.0,0,50301a30c560291f64aa7a46ed3aefab,0
2520,2520,0,0,2,-1,24.5807166667,2,500.0,0,5d32b343905bc3c4c316cb634c0482ba,0
2521,2521,0,0,1,1,11.3817833333,2,10.0,1,dc7e23bbfaad27273a59772588ced375,0
2522,2522,0,0,0,1,9.541,2,200.0,0,ce6937ec43a0dfc8662ac2dd375b8cca,0
2523,2523,0,0,2,1,0.0,2,300.0,2,43d4724457534a6de82a992e69f653a0,0
2524,2524,0,0,2,-1,36.1078666667,2,400.0,1,7c62c799a4783830d0d16566db986958,0
2525,2525,1,0,2,1,20.0025166667,2,1000.0,1,b51a17bbc64fa23955696a17b2a7251d,0
2526,2526,1,1,2,1,9.51325,2,500.0,1,7a545f53946d474a10b6bbd096b34c45,0
2527,2527,0,1,2,1,0.0,5,500.0,0,9b29bdcf53a2b92f7890203d32ed925e,0
2528,2528,0,2,2,-1,8.65575,2,1400.0,0,c1066dc7d36b58baa00d5fb07ac7a5c7,0
2529,2529,1,1,2,1,7.893366666669999,5,100.0,0,db6a8a519812ceb5c34c8c504ea430fb,0
2530,2530,-1,0,2,1,0.0,2,200.0,0,bd1572ff40e8efa946a2b4527a81c82e,1
2531,2531,1,1,2,0,25.2021833333,2,300.0,0,66dc5b587f32cc100b4849add7e71fa7,1
2532,2532,1,1,2,1,106.30051666700001,2,10.0,0,fc32f6b78b941ce7658fb177eeab5d10,1
2533,2533,1,0,2,1,0.0,2,2000.0,0,acdc7a1d651679c5dd5c6915912da070,0
2534,2534,0,1,0,1,16.353483333299998,2,500.0,0,4f6fb2473c67c5ad064818a6adec107d,0
2535,2535,-1,1,2,1,5.25366666667,7,100.0,1,31babe1aa6abfa993061a8d8b15557d3,1
2536,2536,0,1,2,-1,52.1442833333,2,25.0,1,845f45ab73c5fdd054436696bf2c164a,1
2537,2537,0,1,2,-1,11.1297166667,2,100.0,2,29b8d22fead6395b3d53ec388301f3eb,0
2538,2538,0,1,2,1,14.2131,2,20.0,1,a68e54bb13109d3e88f9ef058ce9e2e3,1
2539,2539,0,0,2,-1,27.645,2,5.0,0,b9bcfc61fedc235c6707b7f0f02c3379,1
2540,2540,1,1,2,-1,51.3693166667,2,1000.0,2,d9a1cb02f71fffaeb4811b053d7e9aa6,0
2541,2541,0,1,2,-1,37.30885,2,100.0,0,3c99fda59879c3e49358c143dc01bd3f,0
2542,2542,1,2,1,1,11.2569833333,10,10.0,2,617e90d1df2737e24dd1e5823cb9d45d,1
2543,2543,1,1,2,0,0.0,2,150.0,0,1940fb2ed055b6061e2c798a089eaef8,0
2544,2544,1,0,2,1,0.0,2,100.0,2,54bfaec123d909b73a6458eb78a9f101,0
2545,2545,0,0,0,1,384.5135,2,100.0,0,bff16d46f71079f23bdc40ac537bfd53,0
2546,2546,0,1,2,1,0.0,2,50.0,2,23f79a70f0b7e1b7245698dc05730269,1
2547,2547,1,1,1,1,7.7395,2,500.0,0,0f8a50f75bd1a7053c945b17bc863712,0
2548,2548,1,0,2,-1,9.60016666667,2,100.0,2,70143e25b9ddb6cebea1c56211ad0c9e,1
2549,2549,1,1,2,1,0.671933333333,2,500.0,0,27cc27184cf9684ab14f3681a0aca04b,0
2550,2550,0,3,1,1,15.8004,2,1000.0,0,3a17db3ee05770325546fef71b5523ba,0
2551,2551,-1,0,2,1,4.48305,2,50.0,0,768f79cb1b6e4d8ae1b302e390033904,1
2552,2552,1,0,2,1,11.3044,2,100.0,0,0bac37534cd2434196dfa26a85b18ea3,0
2553,2553,0,2,2,1,146.17921666700002,2,25.0,1,cd44cc9e303c549ac5e610fd072db9af,1
2554,2554,0,2,1,1,65.2963,2,2.0,0,f9ced9cba5ebf69e14afd1cdde6a8670,1
2555,2555,1,1,2,1,61.0157833333,2,1000.0,0,46bf99edfec357cd43069b9ef922106c,0
2556,2556,0,0,2,-1,33.9993,2,10.0,0,00440034cc4152bfb01b30f5c381c4e3,1
2557,2557,0,0,2,-1,16.3894833333,2,550.0,0,fb614b9ccc26e3ebb7fd6bf4b26c364e,0
2558,2558,0,2,1,1,116.07845,2,500.0,0,75df5268be7f13b530b2ee1c9a0b9cee,0
2559,2559,0,2,2,1,42.9822333333,2,5000.0,1,381bf007b98d8cc1cfc94a8493e6ad31,0
2560,2560,0,1,2,1,0.0,2,300.0,0,dc8c3a06792736f21fa98995ee3418ed,1
2561,2561,1,0,2,1,0.0,2,50.0,1,dcff702a8cfb8530bf0e3b987e8f77d6,1
2562,2562,1,1,0,1,13.481883333299999,5,150.0,2,e1f0d75e099df23feac7a0b117711ec9,0
2563,2563,0,2,2,-1,19.3063,2,3000.0,2,074ad52217f2fbc23b76851984fb2adb,0
2564,2564,1,2,2,1,695.64045,5,10000.0,2,2ecfd3ea45b24d21c63bf13b1c45a52e,0
2565,2565,1,1,2,0,0.0,2,2000.0,0,c6946af2ac348e3a90a981d7e81ac911,0
2566,2566,1,0,2,1,4.29125,2,50.0,2,3c123cf307257d86eacc5852236a585e,1
2567,2567,-1,3,0,1,79.1170833333,2,118.74,0,f29bddb8e2badc4ccd58b6d67e83d8fe,0
2568,2568,0,0,1,1,39.98655,2,30.0,0,d05b54257522a2636d179f35a9013ce4,1
2569,2569,0,0,2,-1,95.21685,2,5.0,2,f236c4b4f9c6810e3a509c9bf2d556f8,1
2570,2570,0,1,2,1,4.46318333333,2,100.0,0,40f37d5709b1f15a5b9c5bd9eddf0659,0
2571,2571,1,1,2,-1,5.51558333333,2,100.0,2,2cfee39e943b42ea22edd57ecb067082,0
2572,2572,0,1,2,-1,4.99413333333,2,50.0,0,a60b2499881667eae17f0dbbcceaf8f9,1
2573,2573,1,2,2,1,0.0,2,100.0,2,946dde012a4075e489e9c517a69b3ef4,0
2574,2574,0,2,2,1,0.0,2,2000.0,0,f53c157127a8596ef6bcdbd9b487cec3,0
2575,2575,1,2,2,-1,7.0254,5,1000.0,2,abec819590c1be223ee86802935a4738,0
2576,2576,1,1,2,-1,11.150566666700001,2,500.0,2,c483972ba583fbcfdd95008bff1ebdbd,0
2577,2577,1,1,2,-1,2.74905,2,5000.0,1,b98878a6670432fa5ac6a8c691690be4,0
2578,2578,0,1,2,1,6.77511666667,2,30.0,2,facf520b9d50b451280bdb33c5e72ba0,0
2579,2579,0,1,1,1,11.8101666667,2,650.0,1,aa1059f4b14c6bbe30eab582626b10ed,0
2580,2580,1,2,2,1,0.0,2,1000.0,0,ea98e7668fced2e2b52de84a931cdaf4,0
2581,2581,1,2,1,0,0.0,2,200.0,0,daf0847225935e485aa886ae7a59135c,0
2582,2582,0,2,2,-1,557.91945,5,500.0,2,5231f6c716b4087fcf91eb0b7faf9a8c,0
2583,2583,0,0,2,-1,24.4740666667,2,1000.0,0,932ed8e570e55ea88199f11e27889249,0
2584,2584,0,0,1,1,88.4633666667,2,650.0,1,1e94dd5e070b4dabe9725028cc8608f2,0
2585,2585,1,0,2,-1,28.4806833333,2,50.0,2,96f746a05506f93f0b3b1949266766bc,1
2586,2586,0,0,1,0,16.0887333333,2,100.0,0,a861a08b5a80eb5e5f6fbbf08e585cf2,0
2587,2587,1,1,2,-1,14.8498166667,2,50.0,2,b24bdbf124e94be9147f35caa919d283,1
2588,2588,1,1,2,1,1.88278333333,2,55.0,2,7f39269d6ab2925dd7fb8d9eeafc5f2e,1
2589,2589,0,0,2,1,5.730033333330001,2,2000.0,0,0ec5931aff29a9d6203d29f156b9fea4,0
2590,2590,0,0,2,0,13.9524,5,500.0,1,28099dd28b095346298166c41b5981c1,0
2591,2591,1,1,2,1,63.2359333333,2,20.0,0,20b92d9f8524a4a743a153a2addb42e3,1
2592,2592,1,1,2,0,0.0,5,1000.0,2,63515c8d04ad881ac5434396eef09aa9,0
2593,2593,1,3,2,1,0.0,2,250.0,0,b0f31a685feb4095860d7bd187a7eda4,0
2594,2594,1,2,2,1,1.33773333333,2,100.0,0,c7b6e3a58144bed31f092c4abff8f858,0
2595,2595,1,2,2,-1,27.1687833333,5,2000.0,0,4b500c1faff4b539ae124df102ab0659,0
2596,2596,0,1,2,1,0.0,7,1.0,2,12e2ecf3beb6ae373ebb46b889a3e0a6,0
2597,2597,1,2,2,1,0.0,2,5000.0,2,abc429643179709db0c755601d422c58,0
2598,2598,1,1,2,-1,180.071816667,2,10.0,1,506f3838d862b2a3b604da914bc26ce5,0
2599,2599,0,1,2,1,4.57711666667,2,10.0,2,8573a62b1d20a5f579ee506c4b0492af,0
2600,2600,0,1,2,1,0.0,2,50.0,1,a247910699ff9671ec2730331441c94a,0
2601,2601,1,0,1,1,1.5477666666699998,2,50.0,0,b3bd78c48839b43631811f8efdba009d,0
2602,2602,0,0,2,-1,9.75565,2,50.0,0,097078ccc653faaf08bb1bb7f4789925,0
2603,2603,1,1,2,1,5.8694,2,200.0,0,aa356f3a0df860201987e26b65a5d88f,0
2604,2604,1,1,1,1,9.24163333333,2,150.0,0,63161612e9bd0a59477c43166e78a9dc,0
2605,2605,1,0,0,1,69.3133333333,2,16.0,2,1d001f7882a185cc0b039fb99f48f7b5,1
2606,2606,1,1,2,1,0.0,7,100.0,0,35b77c050bdd523fce2099875384315f,0
2607,2607,1,1,2,1,10.2906166667,2,100.0,1,f7f1cdc69c7c7ad6558f7b75847818b7,1
2608,2608,1,2,2,1,0.0,5,300.0,2,dbafc4d75d14295291915dea99d30f36,0
2609,2609,0,0,2,-1,121.44391666700001,2,20.0,0,3faed7fab7592d4e075a0b80dc6d2be8,1
2610,2610,1,1,2,1,10.3122,2,15.0,0,030f4ca7bb7bf14fe5a442b9bffc19e8,1
2611,2611,1,2,2,1,16.1073166667,2,2500.0,0,a924a4a16e757ac9ecac9ecbcd3b7430,0
2612,2612,1,0,2,-1,38.868,1,50.0,0,5cac6177931cc75fc034acfc1349b24b,0
2613,2613,1,1,2,1,11.0147166667,2,100.0,1,558ed6ce7c2a57d709deb4cc3cb1d66d,0
2614,2614,1,1,2,1,18.773116666700002,2,500.0,0,1f53ed6ac751bf6f7295ef810ef7f9e2,0
2615,2615,0,0,1,1,55.6184666667,2,100.0,0,41935926bbd55654738616dea45620c4,0
2616,2616,0,3,2,1,3.35196666667,2,2000.0,0,58da3d7deb0309dc16ca05d5c4881697,0
2617,2617,0,1,1,1,61.85995,2,1000.0,2,5d200eccdfb6ace87c176e259242a1de,0
2618,2618,0,2,1,1,20.6089,2,1.0,1,8093809616b233f8487fcb253c28e6ff,1
2619,2619,1,0,2,1,3.78011666667,2,32.0,1,2a54c47ec81d0f868e735c85259e3502,0
2620,2620,0,1,1,1,3.83538333333,2,20.0,2,1d65de8d8c9041ddc097654d2b9009f4,0
2621,2621,1,0,2,-1,45.8337666667,2,5.0,2,d674ef85fd6297b1727743f07f09bc61,0
2622,2622,1,2,2,0,6.71006666667,5,100.0,2,13dd08d137e13a1e6afa533bd83017b6,0
2623,2623,1,2,2,1,0.0,2,500.0,2,e86d14641c4e05c3c85c71308553989a,0
2624,2624,0,0,2,1,0.0,5,200.0,0,e5b92840164683b72f0cebdbff9f5ac0,0
2625,2625,1,1,2,1,4.86275,2,20.0,0,3ef303f8ccab40b609aa9155c5c889e0,0
2626,2626,1,1,2,1,0.0,5,100.0,0,d3fda896389979027262447690951bf6,0
2627,2627,0,1,2,0,0.0,2,1000.0,0,c55979621a16a3781e345e8a95f24ba0,0
2628,2628,1,0,2,0,12.25565,2,50.0,2,c4754531be44b33823bc0eb02df2e81e,0
2629,2629,1,0,2,1,15.7772833333,2,100.0,2,6bde9fb591f981d0e60bf1b5142c31f7,0
2630,2630,0,2,1,1,37.1663666667,2,100.0,0,914b1b1c45ac3145d59d004c76057fc0,1
2631,2631,1,0,2,-1,40.92155,2,5.0,0,b06f525eb3dc22a81f3277b0c358106f,1
2632,2632,0,0,2,1,12.33045,5,1000.0,0,d566618f99fe3ec99d3c108b2440522f,0
2633,2633,1,1,2,-1,12.93525,2,1000.0,2,fee414505dc4b17b56a2a6193869878f,0
2634,2634,-1,2,2,1,0.0,7,1.0,0,c8de08ff98d3a4d87d4c21623908e40c,0
2635,2635,1,1,2,-1,3.3716,2,100.0,0,fdaa1b3571f167987a92163796a4b2d5,0
2636,2636,1,1,2,1,0.0,2,1500.0,0,78c53007d150eff844649af2f74dae6a,0
2637,2637,1,1,2,1,24.4598666667,3,1000.0,2,c260c5066d2319a847fafc30ab9d2407,0
2638,2638,0,1,2,-1,17.0431666667,2,157.9,0,df66fccb48567cec93bd86b12e6309c6,0
2639,2639,1,2,2,1,0.0,2,100.0,2,4bed9ed5292f4870e5a60c078ebe363b,1
2640,2640,0,1,2,0,51.9003166667,2,5.0,2,d7ec99a4f6b0b6f73ed46048dfb701d8,0
2641,2641,-1,0,0,1,2.39685,2,108.4,0,4f0fb3976de46cdbac6ada03cebe89d2,0
2642,2642,1,2,2,0,42.31365,2,355.0,2,9a7b03234ff5faa75d1f112a727e4a0c,0
2643,2643,1,2,1,1,8.11868333333,2,300.0,1,74a6559e14e7b1f8c64e80bf67b2dea6,1
2644,2644,1,2,2,1,0.0,2,250.0,0,5971a782b855c0c0f1321d62a47a0b7f,1
2645,2645,0,0,2,1,0.0,2,35.0,0,2b622da9b7f532e7565fa656c9e7fb72,0
2646,2646,-1,1,2,1,0.0,2,200.0,0,a89c0c191b989b76f57acf1bd568c990,0
2647,2647,1,0,2,1,0.0,2,50.0,0,488e9e1f2b398703ab78cbcadab4c9c8,1
2648,2648,1,1,2,1,1039.37701667,2,5000.0,0,43c180ff339b2b86a34fdf917066a696,0
2649,2649,1,0,2,-1,19.133133333299998,2,30.0,2,eb5010f30c052d8a550b590bc31a4c6b,0
2650,2650,1,1,2,1,53.8304,2,100.0,0,ddb61a41b5aa623958d8cce99a12a34d,0
2651,2651,1,2,2,1,9.44765,2,500.0,2,19c5ffe69d42129a131da5ba77dd110c,1
2652,2652,1,0,2,1,11.762716666700001,2,100.0,0,700a615625a709f57828add93efad4db,1
2653,2653,1,2,2,0,0.0,7,200.0,0,98fe0bc2228a550c17086ed5d6dff80e,0
2654,2654,1,2,2,1,11.125316666700002,2,5000.0,1,8671791f37b7405abb8383cc75827500,0
2655,2655,1,0,2,1,10.976916666700001,2,10.0,0,e33bae1c24c43f95c6541eae815d5259,0
2656,2656,1,2,2,1,3.79773333333,2,50.0,0,a03443d0655fcb7c4dbed39cf6263d98,1
2657,2657,1,0,2,-1,66.35075,2,5.0,0,d39a705b59fbda54adfc3267ab813dc1,1
2658,2658,1,2,2,1,2.75783333333,2,2000.0,0,400b3cc57ba0ace691f6bd73ab00f370,0
2659,2659,0,1,1,1,27.4600833333,2,50.0,2,69a1d13284e4316b5caff46708be3df7,0
2660,2660,1,2,2,0,0.0,7,100.0,0,ef7287326cc1b1bdb564ce28ce21a892,0
2661,2661,1,0,2,0,31.1532166667,2,1000.0,0,158568d01f61a2934809517da547f55f,0
2662,2662,-1,0,0,1,294.974283333,2,40.0,2,039d40064388c2a0797c195b3bec6bf0,0
2663,2663,1,1,2,1,9.25126666667,2,100.0,0,db96ffc56d2d9c753dc8e6371286426a,0
2664,2664,1,1,2,1,0.0,2,100.0,2,5e63d484fc8eab0c5e7ccd1f46cea0ac,0
2665,2665,0,0,1,1,46.81,2,50.0,1,37ac28c4f34ce14cc2b44afcb8a726e0,0
2666,2666,0,0,1,1,40.1120666667,2,100.0,2,031e6efdf18a815b59a07950900a249e,0
2667,2667,1,1,2,-1,42.3974,2,200.0,0,449e5d98d9221e431e9fb04e602925f0,0
2668,2668,1,1,2,1,10.800116666700001,2,5000.0,2,2822cd4a39c7c4fe6df2e7f879ee88a5,0
2669,2669,0,0,2,1,30.3644,2,200.0,0,a3a28092aaee61a7fae44bf915856fae,0
2670,2670,1,0,2,1,230.839433333,2,100.0,1,68d78fc85fa813d0648a803f41cc799b,0
2671,2671,1,0,2,-1,5.06603333333,2,50.0,2,7840a691909270b7a4b3246518858ef7,1
2672,2672,0,1,1,1,14.4033,2,200.0,2,c24fc78e097a2d09ac20dfbf63583099,0
2673,2673,-1,0,2,-1,17.2208166667,5,10.0,0,a6971d9ee7bdf23c9c4162c7dc816686,0
2674,2674,1,2,2,1,30.1298666667,2,100.0,2,e49fe6cacde63c7947f3a66ca3466fd7,0
2675,2675,1,1,2,1,13.845583333299999,2,1000.0,0,973846a80df1780f77243b3be3aa1244,0
2676,2676,0,1,2,1,15.847783333299999,2,25.0,2,c3955d83c8ae78fcd9a7bef1035fb689,0
2677,2677,1,1,2,1,52.9564,2,500.0,0,0bc0e32d920151a422394f1eaa28dff1,0
2678,2678,1,2,2,1,0.27101666666700003,2,30.0,0,22b2f20cfd4fc95517385cda4c262979,1
2679,2679,1,2,1,1,42.2443,2,1000.0,2,3ab837c3820def04baad41043bf1cebb,0
2680,2680,1,2,2,-1,9.99748333333,5,100.0,2,58ac365fdc0339f99a5b50e9dab5576e,0
